date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
2022-11-10,MS,2022-11-03,2022-11-09,935770,1369,13005,13,0,0
2022-11-17,MS,2022-11-10,2022-11-16,936814,1044,13017,12,0,0
2022-11-24,MS,2022-11-17,2022-11-23,938189,1375,13034,17,0,0
2022-12-01,MS,2022-11-24,2022-11-30,940023,1834,13036,2,0,0
2022-12-08,MS,2022-12-01,2022-12-07,943402,3379,13051,15,0,0
2022-12-15,MS,2022-12-08,2022-12-14,946657,3255,13063,12,0,0
2022-12-22,MS,2022-12-15,2022-12-21,951070,4413,13083,20,0,0
2022-12-29,MS,2022-12-22,2022-12-28,955145,4075,13097,14,0,0
2023-01-05,MS,2022-12-29,2023-01-04,960923,5778,13112,15,0,0
2023-01-12,MS,2023-01-05,2023-01-11,960923,0,13112,0,0,0
2020-01-23,MT,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,MT,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,MT,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,MT,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,MT,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,MT,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,MT,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,MT,2020-03-05,2020-03-11,0,0,0,0,0,0
2020-03-19,MT,2020-03-12,2020-03-18,10,10,0,0,0,0
2020-03-26,MT,2020-03-19,2020-03-25,65,55,0,0,0,0
2020-04-02,MT,2020-03-26,2020-04-01,207,142,5,5,0,0
2020-04-09,MT,2020-04-02,2020-04-08,332,125,6,1,0,0
2020-04-16,MT,2020-04-09,2020-04-15,404,72,7,1,0,0
2020-04-23,MT,2020-04-16,2020-04-22,439,35,14,7,0,0
2020-04-30,MT,2020-04-23,2020-04-29,451,12,16,2,0,0
2020-05-07,MT,2020-04-30,2020-05-06,455,4,16,0,0,0
2020-05-14,MT,2020-05-07,2020-05-13,462,7,16,0,0,0
2020-05-21,MT,2020-05-14,2020-05-20,478,16,16,0,0,0
2020-05-28,MT,2020-05-21,2020-05-27,481,3,17,1,0,0
2020-06-04,MT,2020-05-28,2020-06-03,524,43,17,0,0,0
2020-06-11,MT,2020-06-04,2020-06-10,561,37,18,1,0,0
2020-06-18,MT,2020-06-11,2020-06-17,630,69,20,2,0,0
2020-06-25,MT,2020-06-18,2020-06-24,765,135,21,1,0,0
2020-07-02,MT,2020-06-25,2020-07-01,1017,252,22,1,0,0
2020-07-09,MT,2020-07-02,2020-07-08,1371,354,23,1,0,0
2020-07-16,MT,2020-07-09,2020-07-15,2095,724,34,11,0,0
2020-07-23,MT,2020-07-16,2020-07-22,2813,718,42,8,0,0
2020-07-30,MT,2020-07-23,2020-07-29,3673,860,54,12,0,0
2020-08-06,MT,2020-07-30,2020-08-05,4429,756,65,11,0,0
2020-08-13,MT,2020-08-06,2020-08-12,5270,841,80,15,0,0
2020-08-20,MT,2020-08-13,2020-08-19,5955,685,84,4,0,0
2020-08-27,MT,2020-08-20,2020-08-26,6787,832,98,14,0,0
2020-09-03,MT,2020-08-27,2020-09-02,7691,904,109,11,0,0
2020-09-10,MT,2020-09-03,2020-09-09,8469,778,122,13,0,0
2020-09-17,MT,2020-09-10,2020-09-16,9433,964,141,19,0,0
2020-09-24,MT,2020-09-17,2020-09-23,10913,1480,165,24,0,0
2020-10-01,MT,2020-09-24,2020-09-30,13072,2159,180,15,0,0
2020-10-08,MT,2020-10-01,2020-10-07,16061,2989,193,13,0,0
2020-10-15,MT,2020-10-08,2020-10-14,20211,4150,225,32,0,0
2020-10-22,MT,2020-10-15,2020-10-21,24711,4500,275,50,0,0
2020-10-29,MT,2020-10-22,2020-10-28,29968,5257,325,50,0,0
2020-11-05,MT,2020-10-29,2020-11-04,35898,5930,404,79,0,0
2020-11-12,MT,2020-11-05,2020-11-11,41992,6094,469,65,0,0
2020-11-19,MT,2020-11-12,2020-11-18,50582,8590,559,90,0,0
2020-11-26,MT,2020-11-19,2020-11-25,58568,7986,650,91,0,0
2020-12-03,MT,2020-11-26,2020-12-02,64341,5773,712,62,0,0
2020-12-10,MT,2020-12-03,2020-12-09,70134,5793,770,58,0,0
2020-12-17,MT,2020-12-10,2020-12-16,74648,4514,834,64,0,0
2020-12-24,MT,2020-12-17,2020-12-23,78501,3853,911,77,0,0
2020-12-31,MT,2020-12-24,2020-12-30,81225,2724,947,36,0,0
2021-01-07,MT,2020-12-31,2021-01-06,84060,2835,1015,68,0,0
2021-01-14,MT,2021-01-07,2021-01-13,87653,3593,1068,53,0,0
2021-01-21,MT,2021-01-14,2021-01-20,90257,2604,1093,25,0,0
2021-01-28,MT,2021-01-21,2021-01-27,92539,2282,1197,104,0,0
2021-02-04,MT,2021-01-28,2021-02-03,94807,2268,1298,101,0,0
2021-02-11,MT,2021-02-04,2021-02-10,96594,1787,1318,20,0,0
2021-02-18,MT,2021-02-11,2021-02-17,97897,1303,1332,14,0,0
2021-02-25,MT,2021-02-18,2021-02-24,99237,1340,1347,15,0,0
2021-03-04,MT,2021-02-25,2021-03-03,100346,1109,1371,24,0,0
2021-03-11,MT,2021-03-04,2021-03-10,101239,893,1385,14,0,0
2021-03-18,MT,2021-03-11,2021-03-17,102471,1232,1394,9,0,0
2021-03-25,MT,2021-03-18,2021-03-24,103658,1187,1428,34,0,0
2021-04-01,MT,2021-03-25,2021-03-31,104541,883,1434,6,0,0
2021-04-08,MT,2021-04-01,2021-04-07,105521,980,1487,53,0,0
2021-04-15,MT,2021-04-08,2021-04-14,106627,1106,1524,37,0,0
2021-04-22,MT,2021-04-15,2021-04-21,107531,904,1555,31,0,0
2021-04-29,MT,2021-04-22,2021-04-28,108482,951,1564,9,0,0
2021-05-06,MT,2021-04-29,2021-05-05,109440,958,1576,12,0,0
2021-05-13,MT,2021-05-06,2021-05-12,110293,853,1593,17,0,0
2021-05-20,MT,2021-05-13,2021-05-19,110925,632,1600,7,0,0
2021-05-27,MT,2021-05-20,2021-05-26,111455,530,1605,5,0,0
2021-06-03,MT,2021-05-27,2021-06-02,112000,545,1619,14,0,0
2021-06-10,MT,2021-06-03,2021-06-09,112590,590,1635,16,0,0
2021-06-17,MT,2021-06-10,2021-06-16,113020,430,1648,13,0,0
2021-06-24,MT,2021-06-17,2021-06-23,113402,382,1656,8,0,0
2021-07-01,MT,2021-06-24,2021-06-30,113752,350,1664,8,0,0
2021-07-08,MT,2021-07-01,2021-07-07,114100,348,1671,7,0,0
2021-07-15,MT,2021-07-08,2021-07-14,114507,407,1683,12,0,0
2021-07-22,MT,2021-07-15,2021-07-21,115002,495,1694,11,0,0
2021-07-29,MT,2021-07-22,2021-07-28,115889,887,1704,10,0,0
2021-08-05,MT,2021-07-29,2021-08-04,117328,1439,1717,13,0,0
2021-08-12,MT,2021-08-05,2021-08-11,119123,1795,1725,8,0,0
2021-08-19,MT,2021-08-12,2021-08-18,121381,2258,1749,24,0,0
2021-08-26,MT,2021-08-19,2021-08-25,124277,2896,1773,24,0,0
2021-09-02,MT,2021-08-26,2021-09-01,128100,3823,1803,30,0,0
2021-09-09,MT,2021-09-02,2021-09-08,131751,3651,1828,25,0,0
2021-09-16,MT,2021-09-09,2021-09-15,137391,5640,1858,30,0,0
2021-09-23,MT,2021-09-16,2021-09-22,143824,6433,1914,56,0,0
2021-09-30,MT,2021-09-23,2021-09-29,149824,6000,2001,87,0,0
2021-10-07,MT,2021-09-30,2021-10-06,156079,6255,2061,60,0,0
2021-10-14,MT,2021-10-07,2021-10-13,162240,6161,2109,48,0,0
2021-10-21,MT,2021-10-14,2021-10-20,168513,6273,2224,115,0,0
2021-10-28,MT,2021-10-21,2021-10-27,174084,5571,2321,97,0,0
2021-11-04,MT,2021-10-28,2021-11-03,178981,4897,2396,75,0,0
2021-11-11,MT,2021-11-04,2021-11-10,183213,4232,2451,55,0,0
2021-11-18,MT,2021-11-11,2021-11-17,186802,3589,2522,71,0,0
2021-11-25,MT,2021-11-18,2021-11-24,189678,2876,2611,89,0,0
2021-12-02,MT,2021-11-25,2021-12-01,191593,1915,2721,110,0,0
2021-12-09,MT,2021-12-02,2021-12-08,193273,1680,2780,59,0,0
2021-12-16,MT,2021-12-09,2021-12-15,194399,1126,2866,86,0,0
2021-12-23,MT,2021-12-16,2021-12-22,195421,1022,2888,22,0,0
2021-12-30,MT,2021-12-23,2021-12-29,197060,1639,2904,16,0,0
2022-01-06,MT,2021-12-30,2022-01-05,200558,3498,2911,7,0,0
2022-01-13,MT,2022-01-06,2022-01-12,208132,7574,2932,21,0,0
2022-01-20,MT,2022-01-13,2022-01-19,218047,9915,2964,32,0,0
2022-01-27,MT,2022-01-20,2022-01-26,233056,15009,2988,24,0,0
2022-02-03,MT,2022-01-27,2022-02-02,244555,11499,3024,36,0,0
2022-02-10,MT,2022-02-03,2022-02-09,254233,9678,3048,24,0,0
2022-02-17,MT,2022-02-10,2022-02-16,259700,5467,3090,42,0,0
2022-02-24,MT,2022-02-17,2022-02-23,264274,4574,3153,63,0,0
2022-03-03,MT,2022-02-24,2022-03-02,268135,3861,3189,36,0,0
2022-03-10,MT,2022-03-03,2022-03-09,271456,3321,3212,23,0,0
2022-03-17,MT,2022-03-10,2022-03-16,271944,488,3229,17,0,0
2022-03-24,MT,2022-03-17,2022-03-23,272303,359,3238,9,0,0
2022-03-31,MT,2022-03-24,2022-03-30,272542,239,3246,8,0,0
2022-04-07,MT,2022-03-31,2022-04-06,272787,245,3248,2,0,0
2022-04-14,MT,2022-04-07,2022-04-13,273015,228,3259,11,0,0
2022-04-21,MT,2022-04-14,2022-04-20,273364,349,3262,3,0,0
2022-04-28,MT,2022-04-21,2022-04-27,273782,418,3353,91,0,0
2022-05-05,MT,2022-04-28,2022-05-04,274385,603,3374,21,0,0
2022-05-12,MT,2022-05-05,2022-05-11,275112,727,3381,7,0,0
2022-05-19,MT,2022-05-12,2022-05-18,276192,1080,3385,4,0,0
2022-05-26,MT,2022-05-19,2022-05-25,277497,1305,3400,15,0,0
2022-06-02,MT,2022-05-26,2022-06-01,278993,1496,3421,21,0,0
2022-06-09,MT,2022-06-02,2022-06-08,280965,1972,3432,11,0,0
2022-06-16,MT,2022-06-09,2022-06-15,283053,2088,3439,7,0,0
2022-06-23,MT,2022-06-16,2022-06-22,285016,1963,3444,5,0,0
2022-06-30,MT,2022-06-23,2022-06-29,287143,2127,3445,1,0,0
2022-07-07,MT,2022-06-30,2022-07-06,289342,2199,3448,3,0,0
2022-07-14,MT,2022-07-07,2022-07-13,292024,2682,3454,6,0,0
2022-07-21,MT,2022-07-14,2022-07-20,294339,2315,3465,11,0,0
2022-07-28,MT,2022-07-21,2022-07-27,296598,2259,3469,4,0,0
2022-08-04,MT,2022-07-28,2022-08-03,298744,2146,3478,9,0,0
2022-08-11,MT,2022-08-04,2022-08-10,300606,1862,3480,2,0,0
2022-08-18,MT,2022-08-11,2022-08-17,302454,1848,3489,9,0,0
2022-08-25,MT,2022-08-18,2022-08-24,304168,1714,3501,12,0,0
2022-09-01,MT,2022-08-25,2022-08-31,305560,1392,3502,1,0,0
2022-09-08,MT,2022-09-01,2022-09-07,306708,1148,3509,7,0,0
2022-09-15,MT,2022-09-08,2022-09-14,308022,1314,3512,3,0,0
2022-09-22,MT,2022-09-15,2022-09-21,309452,1430,3518,6,0,0
2022-09-29,MT,2022-09-22,2022-09-28,310731,1279,3520,2,0,0
2022-10-06,MT,2022-09-29,2022-10-05,311830,1099,3555,35,0,0
2022-10-13,MT,2022-10-06,2022-10-12,312861,1031,3566,11,0,0
2022-10-20,MT,2022-10-13,2022-10-19,313809,948,3569,3,0,0
2022-10-27,MT,2022-10-20,2022-10-26,314564,755,3574,5,0,0
2022-11-03,MT,2022-10-27,2022-11-02,315421,857,3577,3,0,0
2022-11-10,MT,2022-11-03,2022-11-09,316250,829,3581,4,0,0
2022-11-17,MT,2022-11-10,2022-11-16,317134,884,3587,6,0,0
2022-11-24,MT,2022-11-17,2022-11-23,318105,971,3597,10,0,0
2022-12-01,MT,2022-11-24,2022-11-30,319023,918,3600,3,0,0
2022-12-08,MT,2022-12-01,2022-12-07,320156,1133,3610,10,0,0
2022-12-15,MT,2022-12-08,2022-12-14,321244,1088,3614,4,0,0
2022-12-22,MT,2022-12-15,2022-12-21,322268,1024,3617,3,0,0
2022-12-29,MT,2022-12-22,2022-12-28,323054,786,3621,4,0,0
2023-01-05,MT,2022-12-29,2023-01-04,323951,897,3623,2,0,0
2023-01-12,MT,2023-01-05,2023-01-11,324726,775,3630,7,0,0
2020-01-23,NC,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,NC,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,NC,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,NC,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,NC,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,NC,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,NC,2020-02-27,2020-03-04,1,1,0,0,0,0
2020-03-12,NC,2020-03-05,2020-03-11,9,8,0,0,0,0
2020-03-19,NC,2020-03-12,2020-03-18,104,95,1,1,0,0
2020-03-26,NC,2020-03-19,2020-03-25,661,557,4,3,0,0
2020-04-02,NC,2020-03-26,2020-04-01,1855,1194,25,21,0,0
2020-04-09,NC,2020-04-02,2020-04-08,3698,1843,81,56,0,0
2020-04-16,NC,2020-04-09,2020-04-15,5483,1785,181,100,0,0
2020-04-23,NC,2020-04-16,2020-04-22,7726,2243,306,125,0,0
2020-04-30,NC,2020-04-23,2020-04-29,10705,2979,433,127,0,0
2020-05-07,NC,2020-04-30,2020-05-06,13543,2838,551,118,0,0
2020-05-14,NC,2020-05-07,2020-05-13,16712,3169,672,121,0,0
2020-05-21,NC,2020-05-14,2020-05-20,20986,4274,766,94,0,0
2020-05-28,NC,2020-05-21,2020-05-27,25582,4596,930,164,0,0
2020-06-04,NC,2020-05-28,2020-06-03,32122,6540,1066,136,0,0
2020-06-11,NC,2020-06-04,2020-06-10,39697,7575,1173,107,0,0
2020-06-18,NC,2020-06-11,2020-06-17,48413,8716,1271,98,0,0
2020-06-25,NC,2020-06-18,2020-06-24,57535,9122,1375,104,0,0
2020-07-02,NC,2020-06-25,2020-07-01,68417,10882,1481,106,0,0
2020-07-09,NC,2020-07-02,2020-07-08,79676,11259,1591,110,0,0
2020-07-16,NC,2020-07-09,2020-07-15,93694,14018,1725,134,0,0
2020-07-23,NC,2020-07-16,2020-07-22,107213,13519,1890,165,0,0
2020-07-30,NC,2020-07-23,2020-07-29,120831,13618,2069,179,0,0
2020-08-06,NC,2020-07-30,2020-08-05,132196,11365,2279,210,0,0
2020-08-13,NC,2020-08-06,2020-08-12,142398,10202,2494,215,0,0
2020-08-20,NC,2020-08-13,2020-08-19,152479,10081,2690,196,0,0
2020-08-27,NC,2020-08-20,2020-08-26,164014,11535,2865,175,0,0
2020-09-03,NC,2020-08-27,2020-09-02,174988,10974,3076,211,0,0
2020-09-10,NC,2020-09-03,2020-09-09,183479,8491,3259,183,0,0
2020-09-17,NC,2020-09-10,2020-09-16,192906,9427,3467,208,0,0
2020-09-24,NC,2020-09-17,2020-09-23,202192,9286,3657,190,0,0
2020-10-01,NC,2020-09-24,2020-09-30,212628,10436,3854,197,0,0
2020-10-08,NC,2020-10-01,2020-10-07,224897,12269,4025,171,0,0
2020-10-15,NC,2020-10-08,2020-10-14,238559,13662,4213,188,0,0
2020-10-22,NC,2020-10-15,2020-10-21,252972,14413,4431,218,0,0
2020-10-29,NC,2020-10-22,2020-10-28,268765,15793,4659,228,0,0
2020-11-05,NC,2020-10-29,2020-11-04,284934,16169,4914,255,0,0
2020-11-12,NC,2020-11-05,2020-11-11,303166,18232,5157,243,0,0
2020-11-19,NC,2020-11-12,2020-11-18,327101,23935,5415,258,0,0
2020-11-26,NC,2020-11-19,2020-11-25,352968,25867,5693,278,0,0
2020-12-03,NC,2020-11-26,2020-12-02,381213,28245,5980,287,0,0
2020-12-10,NC,2020-12-03,2020-12-09,422209,40996,6349,369,0,0
2020-12-17,NC,2020-12-10,2020-12-16,464314,42105,6853,504,0,0
2020-12-24,NC,2020-12-17,2020-12-23,508122,43808,7343,490,0,0
2020-12-31,NC,2020-12-24,2020-12-30,547822,39700,7925,582,0,0
2021-01-07,NC,2020-12-31,2021-01-06,604078,56256,8613,688,0,0
2021-01-14,NC,2021-01-07,2021-01-13,659822,55744,9307,694,0,0
2021-01-21,NC,2021-01-14,2021-01-20,705683,45861,10071,764,0,0
2021-01-28,NC,2021-01-21,2021-01-27,744761,39078,10718,647,0,0
2021-02-04,NC,2021-01-28,2021-02-03,783567,38806,11267,549,0,0
2021-02-11,NC,2021-02-04,2021-02-10,809807,26240,11695,428,0,0
2021-02-18,NC,2021-02-11,2021-02-17,830411,20604,12011,316,0,0
2021-02-25,NC,2021-02-18,2021-02-24,847814,17403,12241,230,0,0
2021-03-04,NC,2021-02-25,2021-03-03,861388,13574,12405,164,0,0
2021-03-11,NC,2021-03-04,2021-03-10,872573,11185,12528,123,0,0
2021-03-18,NC,2021-03-11,2021-03-17,883859,11286,12614,86,0,0
2021-03-25,NC,2021-03-18,2021-03-24,895342,11483,12707,93,0,0
2021-04-01,NC,2021-03-25,2021-03-31,907327,11985,12786,79,0,0
2021-04-08,NC,2021-04-01,2021-04-07,918205,10878,12859,73,0,0
2021-04-15,NC,2021-04-08,2021-04-14,931930,13725,12930,71,0,0
2021-04-22,NC,2021-04-15,2021-04-21,944941,13011,13017,87,0,0
2021-04-29,NC,2021-04-22,2021-04-28,957286,12345,13101,84,0,0
2021-05-06,NC,2021-04-29,2021-05-05,967954,10668,13191,90,0,0
2021-05-13,NC,2021-05-06,2021-05-12,976311,8357,13271,80,0,0
2021-05-20,NC,2021-05-13,2021-05-19,982872,6561,13370,99,0,0
2021-05-27,NC,2021-05-20,2021-05-26,988460,5588,13441,71,0,0
2021-06-03,NC,2021-05-27,2021-06-02,992066,3606,13502,61,0,0
2021-06-10,NC,2021-06-03,2021-06-09,995173,3107,13546,44,0,0
2021-06-17,NC,2021-06-10,2021-06-16,997911,2738,13586,40,0,0
2021-06-24,NC,2021-06-17,2021-06-23,1000586,2675,13612,26,0,0
2021-07-01,NC,2021-06-24,2021-06-30,1003395,2809,13647,35,0,0
2021-07-08,NC,2021-07-01,2021-07-07,1006930,3535,13677,30,0,0
2021-07-15,NC,2021-07-08,2021-07-14,1012691,5761,13707,30,0,0
2021-07-22,NC,2021-07-15,2021-07-21,1021924,9233,13749,42,0,0
2021-07-29,NC,2021-07-22,2021-07-28,1039124,17200,13832,83,0,0
2021-08-05,NC,2021-07-29,2021-08-04,1063887,24763,13938,106,0,0
2021-08-12,NC,2021-08-05,2021-08-11,1096991,33104,14102,164,0,0
2021-08-19,NC,2021-08-12,2021-08-18,1135417,38426,14382,280,0,0
2021-08-26,NC,2021-08-19,2021-08-25,1180874,45457,14747,365,0,0
2021-09-02,NC,2021-08-26,2021-09-01,1230956,50082,15222,475,0,0
2021-09-09,NC,2021-09-02,2021-09-08,1276165,45209,15726,504,0,0
2021-09-16,NC,2021-09-09,2021-09-15,1324684,48519,16261,535,0,0
2021-09-23,NC,2021-09-16,2021-09-22,1363738,39054,16719,458,0,0
2021-09-30,NC,2021-09-23,2021-09-29,1394982,31244,17183,464,0,0
2021-10-07,NC,2021-09-30,2021-10-06,1419543,24561,17573,390,0,0
2021-10-14,NC,2021-10-07,2021-10-13,1440158,20615,17892,319,0,0
2021-10-21,NC,2021-10-14,2021-10-20,1455859,15701,18184,292,0,0
2021-10-28,NC,2021-10-21,2021-10-27,1468881,13022,18402,218,0,0
2021-11-04,NC,2021-10-28,2021-11-03,1480271,11390,18578,176,0,0
2021-11-11,NC,2021-11-04,2021-11-10,1491774,11503,18711,133,0,0
2021-11-18,NC,2021-11-11,2021-11-17,1504586,12812,18828,117,0,0
2021-11-25,NC,2021-11-18,2021-11-24,1518363,13777,18959,131,0,0
2021-12-02,NC,2021-11-25,2021-12-01,1533836,15473,19086,127,0,0
2021-12-09,NC,2021-12-02,2021-12-08,1555558,21722,19227,141,0,0
2021-12-16,NC,2021-12-09,2021-12-15,1578198,22640,19391,164,0,0
2021-12-23,NC,2021-12-16,2021-12-22,1608657,30459,19578,187,0,0
2021-12-30,NC,2021-12-23,2021-12-29,1674220,65563,19776,198,0,0
2022-01-06,NC,2021-12-30,2022-01-05,1812736,138516,20072,296,0,0
2022-01-13,NC,2022-01-06,2022-01-12,2015403,202667,20526,454,0,0
2022-01-20,NC,2022-01-13,2022-01-19,2228669,213266,21080,554,0,0
2022-01-27,NC,2022-01-20,2022-01-26,2401014,172345,21761,681,0,0
2022-02-03,NC,2022-01-27,2022-02-02,2498968,97954,22405,644,0,0
2022-02-10,NC,2022-02-03,2022-02-09,2554977,56009,23071,666,0,0
2022-02-17,NC,2022-02-10,2022-02-16,2586915,31938,23593,522,0,0
2022-02-24,NC,2022-02-17,2022-02-23,2605450,18535,23985,392,0,0
2022-03-03,NC,2022-02-24,2022-03-02,2616375,10925,24240,255,0,0
2022-03-10,NC,2022-03-03,2022-03-09,2622492,6117,24463,223,0,0
2022-03-17,NC,2022-03-10,2022-03-16,2626575,4083,24597,134,0,0
2022-03-24,NC,2022-03-17,2022-03-23,2630124,3549,24706,109,0,0
2022-03-31,NC,2022-03-24,2022-03-30,2634008,3884,24774,68,0,0
2022-04-07,NC,2022-03-31,2022-04-06,2637775,3767,24814,40,0,0
2022-04-14,NC,2022-04-07,2022-04-13,2644133,6358,24858,44,0,0
2022-04-21,NC,2022-04-14,2022-04-20,2652706,8573,24889,31,0,0
2022-04-28,NC,2022-04-21,2022-04-27,2664524,11818,24927,38,0,0
2022-05-05,NC,2022-04-28,2022-05-04,2679625,15101,24965,38,0,0
2022-05-12,NC,2022-05-05,2022-05-11,2699666,20041,24999,34,0,0
2022-05-19,NC,2022-05-12,2022-05-18,2726197,26531,25031,32,0,0
2022-05-26,NC,2022-05-19,2022-05-25,2754991,28794,25061,30,0,0
2022-06-02,NC,2022-05-26,2022-06-01,2780493,25502,25094,33,0,0
2022-06-09,NC,2022-06-02,2022-06-08,2807274,26781,25121,27,0,0
2022-06-16,NC,2022-06-09,2022-06-15,2830528,23254,25150,29,0,0
2022-06-23,NC,2022-06-16,2022-06-22,2851087,20559,25160,10,0,0
2022-06-30,NC,2022-06-23,2022-06-29,2867219,16132,25209,49,0,0
2022-07-07,NC,2022-06-30,2022-07-06,2892681,25462,25262,53,0,0
2022-07-14,NC,2022-07-07,2022-07-13,2919068,26387,25397,135,0,0
2022-07-21,NC,2022-07-14,2022-07-20,2949199,30131,25437,40,0,0
2022-07-28,NC,2022-07-21,2022-07-27,2983131,33932,25486,49,0,0
2022-08-04,NC,2022-07-28,2022-08-03,3016396,33265,25684,198,0,0
2022-08-11,NC,2022-08-04,2022-08-10,3047626,31230,25726,42,0,0
2022-08-18,NC,2022-08-11,2022-08-17,3074965,27339,25763,37,0,0
2022-08-25,NC,2022-08-18,2022-08-24,3098924,23959,25845,82,0,0
2022-09-01,NC,2022-08-25,2022-08-31,3120822,21898,26324,479,0,0
2022-09-08,NC,2022-09-01,2022-09-07,3141303,20481,26355,31,0,0
2022-09-15,NC,2022-09-08,2022-09-14,3162492,21189,26409,54,0,0
2022-09-22,NC,2022-09-15,2022-09-21,3182776,20284,26456,47,0,0
2022-09-29,NC,2022-09-22,2022-09-28,3198867,16091,26525,69,0,0
2022-10-06,NC,2022-09-29,2022-10-05,3210837,11970,26851,326,0,0
2022-10-13,NC,2022-10-06,2022-10-12,3220859,10022,26885,34,0,0
2022-10-20,NC,2022-10-13,2022-10-19,3231473,10614,26926,41,0,0
2022-10-27,NC,2022-10-20,2022-10-26,3237440,5967,26953,27,0,0
2022-11-03,NC,2022-10-27,2022-11-02,3246175,8735,27226,273,0,0
2022-11-10,NC,2022-11-03,2022-11-09,3255540,9365,27258,32,0,0
2022-11-17,NC,2022-11-10,2022-11-16,3262328,6788,27300,42,0,0
2022-11-24,NC,2022-11-17,2022-11-23,3268498,6170,27344,44,0,0
2022-12-01,NC,2022-11-24,2022-11-30,3275343,6845,27371,27,0,0
2022-12-08,NC,2022-12-01,2022-12-07,3286948,11605,27527,156,0,0
2022-12-15,NC,2022-12-08,2022-12-14,3300138,13190,27574,47,0,0
2022-12-22,NC,2022-12-15,2022-12-21,3316814,16676,27628,54,0,0
2022-12-29,NC,2022-12-22,2022-12-28,3316814,0,27628,0,0,0
2023-01-05,NC,2022-12-29,2023-01-04,3359796,42982,27700,72,0,0
2023-01-12,NC,2023-01-05,2023-01-11,3382420,22624,27909,209,0,0
2020-01-23,ND,2020-01-16,2020-01-22,0,0,0,0,0,0
2020-01-30,ND,2020-01-23,2020-01-29,0,0,0,0,0,0
2020-02-06,ND,2020-01-30,2020-02-05,0,0,0,0,0,0
2020-02-13,ND,2020-02-06,2020-02-12,0,0,0,0,0,0
2020-02-20,ND,2020-02-13,2020-02-19,0,0,0,0,0,0
2020-02-27,ND,2020-02-20,2020-02-26,0,0,0,0,0,0
2020-03-05,ND,2020-02-27,2020-03-04,0,0,0,0,0,0
2020-03-12,ND,2020-03-05,2020-03-11,0,0,0,0,0,0
2020-03-19,ND,2020-03-12,2020-03-18,6,6,0,0,0,0
2020-03-26,ND,2020-03-19,2020-03-25,45,39,0,0,0,0
2020-04-02,ND,2020-03-26,2020-04-01,141,96,3,3,0,0
2020-04-09,ND,2020-04-02,2020-04-08,251,110,4,1,0,0
2020-04-16,ND,2020-04-09,2020-04-15,365,114,9,5,0,0
2020-04-23,ND,2020-04-16,2020-04-22,679,314,14,5,0,0
2020-04-30,ND,2020-04-23,2020-04-29,1033,354,22,8,0,0
2020-05-07,ND,2020-04-30,2020-05-06,1323,290,33,11,0,0
2020-05-14,ND,2020-05-07,2020-05-13,1647,324,40,7,0,0
2020-05-21,ND,2020-05-14,2020-05-20,2078,431,51,11,0,0
2020-05-28,ND,2020-05-21,2020-05-27,2438,360,58,7,0,0
2020-06-04,ND,2020-05-28,2020-06-03,2679,241,69,11,0,0
2020-06-11,ND,2020-06-04,2020-06-10,2941,262,76,7,0,0
2020-06-18,ND,2020-06-11,2020-06-17,3166,225,80,4,0,0
2020-06-25,ND,2020-06-18,2020-06-24,3361,195,84,4,0,0
2020-07-02,ND,2020-06-25,2020-07-01,3615,254,86,2,0,0
2020-07-09,ND,2020-07-02,2020-07-08,3971,356,86,0,0,0
2020-07-16,ND,2020-07-09,2020-07-15,4565,594,92,6,0,0
2020-07-23,ND,2020-07-16,2020-07-22,5365,800,100,8,0,0
2020-07-30,ND,2020-07-23,2020-07-29,6226,861,105,5,0,0
2020-08-06,ND,2020-07-30,2020-08-05,7058,832,115,10,0,0
2020-08-13,ND,2020-08-06,2020-08-12,7972,914,124,9,0,0
2020-08-20,ND,2020-08-13,2020-08-19,8967,995,137,13,0,0
2020-08-27,ND,2020-08-20,2020-08-26,10462,1495,142,5,0,0
2020-09-03,ND,2020-08-27,2020-09-02,12270,1808,155,13,0,0
2020-09-10,ND,2020-09-03,2020-09-09,14125,1855,167,12,0,0
2020-09-17,ND,2020-09-10,2020-09-16,16338,2213,187,20,0,0
2020-09-24,ND,2020-09-17,2020-09-23,18981,2643,212,25,0,0
2020-10-01,ND,2020-09-24,2020-09-30,21847,2866,263,51,0,0
2020-10-08,ND,2020-10-01,2020-10-07,24858,3011,334,71,0,0
2020-10-15,ND,2020-10-08,2020-10-14,28950,4092,397,63,0,0
2020-10-22,ND,2020-10-15,2020-10-21,34165,5215,442,45,0,0
